Språk,Wikipedia-sida,Extern länk,Wikipedia-länk,Domän,lang_code,lang_name,domain,wiki,year,legacy_dspace,status,error,elapsed,is_broken,failure_type
es,Abraham Bosse,https://kulturarvsdata.se/LSH/agents/50707,https://es.wikipedia.org/wiki/Abraham_Bosse,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.059948,True,hard_404
es,Karel van Mander,https://kulturarvsdata.se/LSH/agents/45277,https://es.wikipedia.org/wiki/Karel_van_Mander,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.057151,True,hard_404
es,André Félibien,https://kulturarvsdata.se/LSH/agents/46213,https://es.wikipedia.org/wiki/André_Félibien,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.064024,True,hard_404
es,Johan Wilhelm Zetterstedt,https://kulturarvsdata.se/LSH/agents/50399,https://es.wikipedia.org/wiki/Johan_Wilhelm_Zetterstedt,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.06514,True,hard_404
es,Casimir Lefaucheux,https://kulturarvsdata.se/LSH/agents/17693,https://es.wikipedia.org/wiki/Casimir_Lefaucheux,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.068625,True,hard_404
es,Fredrika Bremer,https://kulturarvsdata.se/LSH/agents/4537,https://es.wikipedia.org/wiki/Fredrika_Bremer,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.076049,True,hard_404
es,Girolamo Benzoni,https://kulturarvsdata.se/LSH/agents/48795,https://es.wikipedia.org/wiki/Girolamo_Benzoni,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.064852,True,hard_404
es,Filostorgio,https://kulturarvsdata.se/LSH/agents/53912,https://es.wikipedia.org/wiki/Filostorgio,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.056089,True,hard_404
es,Jean Chapelain,https://kulturarvsdata.se/LSH/agents/55241,https://es.wikipedia.org/wiki/Jean_Chapelain,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.056821,True,hard_404
es,Paulus Barbus,https://kulturarvsdata.se/LSH/agents/63696,https://es.wikipedia.org/wiki/Paulus_Barbus,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.049816,True,hard_404
es,Richard Simon,https://kulturarvsdata.se/LSH/agents/44450,https://es.wikipedia.org/wiki/Richard_Simon,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.061076,True,hard_404
es,Giulio Cesare Scaligero,https://kulturarvsdata.se/LSH/agents/59725,https://es.wikipedia.org/wiki/Giulio_Cesare_Scaligero,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.060436,True,hard_404
es,John Evelyn,https://kulturarvsdata.se/LSH/agents/65081,https://es.wikipedia.org/wiki/John_Evelyn,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.063868,True,hard_404
es,Tomaso Garzoni,https://kulturarvsdata.se/LSH/agents/49589,https://es.wikipedia.org/wiki/Tomaso_Garzoni,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.063011,True,hard_404
es,Jan Huygen van Linschoten,https://kulturarvsdata.se/LSH/agents/44766,https://es.wikipedia.org/wiki/Jan_Huygen_van_Linschoten,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.057637,True,hard_404
es,Onosandro,https://kulturarvsdata.se/LSH/agents/45759,https://es.wikipedia.org/wiki/Onosandro,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.062222,True,hard_404
es,Samuel Purchas,https://kulturarvsdata.se/LSH/agents/42675,https://es.wikipedia.org/wiki/Samuel_Purchas,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.061985,True,hard_404
es,Jeanne Marie Bouvier de la Motte Guyon,https://kulturarvsdata.se/LSH/agents/53223,https://es.wikipedia.org/wiki/Jeanne_Marie_Bouvier_de_la_Motte_Guyon,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.060541,True,hard_404
es,Paracelso,https://kulturarvsdata.se/LSH/agents/64188,https://es.wikipedia.org/wiki/Paracelso,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.062304,True,hard_404
es,Pierre-François Guyot Desfontaines,https://kulturarvsdata.se/LSH/agents/47208,https://es.wikipedia.org/wiki/Pierre-François_Guyot_Desfontaines,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.065314,True,hard_404
es,Arnold Vinnius,https://kulturarvsdata.se/LSH/agents/64385,https://es.wikipedia.org/wiki/Arnold_Vinnius,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.060636,True,hard_404
es,Odofredo Denari,https://kulturarvsdata.se/LSH/agents/60845,https://es.wikipedia.org/wiki/Odofredo_Denari,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.064996,True,hard_404
es,Gerhard Dorn,https://kulturarvsdata.se/LSH/agents/44006,https://es.wikipedia.org/wiki/Gerhard_Dorn,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.063976,True,hard_404
es,Basilius Besler,https://kulturarvsdata.se/LSH/agents/44677,https://es.wikipedia.org/wiki/Basilius_Besler,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.060883,True,hard_404
es,André Dacier,https://kulturarvsdata.se/LSH/agents/64766,https://es.wikipedia.org/wiki/André_Dacier,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.068534,True,hard_404
es,Jean Prévost (botánico),https://kulturarvsdata.se/LSH/agents/44959,https://es.wikipedia.org/wiki/Jean_Prévost_(botánico),kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.061125,True,hard_404
es,Jean Mairet,https://kulturarvsdata.se/LSH/agents/44526,https://es.wikipedia.org/wiki/Jean_Mairet,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.061,True,hard_404
es,Rasmus Christian Rask,https://kulturarvsdata.se/LSH/agents/57279,https://es.wikipedia.org/wiki/Rasmus_Christian_Rask,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.058088,True,hard_404
es,Juste-Aurèle Meissonier,https://kulturarvsdata.se/LSH/agents/51744,https://es.wikipedia.org/wiki/Juste-Aurèle_Meissonier,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.058091,True,hard_404
es,Pedro Teixeira (militar),https://kulturarvsdata.se/LSH/agents/49832,https://es.wikipedia.org/wiki/Pedro_Teixeira_(militar),kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.058278,True,hard_404
es,Michel Baudier,https://kulturarvsdata.se/LSH/agents/46406,https://es.wikipedia.org/wiki/Michel_Baudier,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.058949,True,hard_404
es,Marco Verrio Flaco,https://kulturarvsdata.se/LSH/agents/47448,https://es.wikipedia.org/wiki/Marco_Verrio_Flaco,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.057901,True,hard_404
es,Joseph Duval-Jouve,https://kulturarvsdata.se/LSH/agents/63256,https://es.wikipedia.org/wiki/Joseph_Duval-Jouve,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.057995,True,hard_404
es,Antoine Coypel,https://kulturarvsdata.se/LSH/agents/64786,https://es.wikipedia.org/wiki/Antoine_Coypel,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.064729,True,hard_404
es,Tygo Gernandt,https://kulturarvsdata.se/LSH/agents/62310,https://es.wikipedia.org/wiki/Tygo_Gernandt,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.067247,True,hard_404
es,Peder Claussøn Friis,https://kulturarvsdata.se/LSH/agents/50244,https://es.wikipedia.org/wiki/Peder_Claussøn_Friis,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.066335,True,hard_404
es,Erik Prosperin,https://kulturarvsdata.se/LSH/agents/47727,https://es.wikipedia.org/wiki/Erik_Prosperin,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.065758,True,hard_404
es,Volcanic Repeating Arms Company,https://kulturarvsdata.se/LSH/agents/37427,https://es.wikipedia.org/wiki/Volcanic_Repeating_Arms_Company,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.073506,True,hard_404
es,Conyers Middleton,https://kulturarvsdata.se/LSH/agents/59344,https://es.wikipedia.org/wiki/Conyers_Middleton,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.065339,True,hard_404
es,Gabriel Chappuys,https://kulturarvsdata.se/LSH/agents/50741,https://es.wikipedia.org/wiki/Gabriel_Chappuys,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.062032,True,hard_404
es,Otto Vellingk,https://kulturarvsdata.se/LSH/agents/57488,https://es.wikipedia.org/wiki/Otto_Vellingk,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.064675,True,hard_404
es,Pascal Collasse,https://kulturarvsdata.se/LSH/agents/54646,https://es.wikipedia.org/wiki/Pascal_Collasse,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.06996,True,hard_404
es,François Massialot,https://kulturarvsdata.se/LSH/agents/41759,https://es.wikipedia.org/wiki/François_Massialot,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.061949,True,hard_404
es,Valerius Cordus,https://kulturarvsdata.se/LSH/agents/57892,https://es.wikipedia.org/wiki/Valerius_Cordus,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.059784,True,hard_404
es,Johann Franz Buddeus,https://kulturarvsdata.se/LSH/agents/44409,https://es.wikipedia.org/wiki/Johann_Franz_Buddeus,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.06221,True,hard_404
es,Giovanni Battista Ferrari,https://kulturarvsdata.se/LSH/agents/44428,https://es.wikipedia.org/wiki/Giovanni_Battista_Ferrari,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.061166,True,hard_404
es,Laónico Calcocondilas,https://kulturarvsdata.se/LSH/agents/49391,https://es.wikipedia.org/wiki/Laónico_Calcocondilas,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.058239,True,hard_404
es,André Du Laurens,https://kulturarvsdata.se/LSH/agents/58459,https://es.wikipedia.org/wiki/André_Du_Laurens,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.058758,True,hard_404
es,Johann Heinrich Alsted,https://kulturarvsdata.se/LSH/agents/59190,https://es.wikipedia.org/wiki/Johann_Heinrich_Alsted,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.058102,True,hard_404
es,Govaert Wendelen,https://kulturarvsdata.se/LSH/agents/50461,https://es.wikipedia.org/wiki/Govaert_Wendelen,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.059289,True,hard_404
es,Salomon de Caus,https://kulturarvsdata.se/LSH/agents/60445,https://es.wikipedia.org/wiki/Salomon_de_Caus,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.060667,True,hard_404
es,Ernesto Luis de Hesse-Darmstadt (1667-1739),https://kulturarvsdata.se/LSH/agents/9070,https://es.wikipedia.org/wiki/Ernesto_Luis_de_Hesse-Darmstadt_(1667-1739),kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.067021,True,hard_404
es,Arnoldus Montanus,https://kulturarvsdata.se/LSH/agents/60159,https://es.wikipedia.org/wiki/Arnoldus_Montanus,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.070945,True,hard_404
es,Arthur Wahl,https://kulturarvsdata.se/LSH/agents/29941,https://es.wikipedia.org/wiki/Arthur_Wahl,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.068421,True,hard_404
es,Pascasio Quesnel,https://kulturarvsdata.se/LSH/agents/43430,https://es.wikipedia.org/wiki/Pascasio_Quesnel,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.06421,True,hard_404
es,Rodolfo Goclenio,https://kulturarvsdata.se/LSH/agents/50421,https://es.wikipedia.org/wiki/Rodolfo_Goclenio,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.061784,True,hard_404
es,Isaac de Benserade,https://kulturarvsdata.se/LSH/agents/45185,https://es.wikipedia.org/wiki/Isaac_de_Benserade,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.058983,True,hard_404
es,Jacques Boyceau,https://kulturarvsdata.se/LSH/agents/55968,https://es.wikipedia.org/wiki/Jacques_Boyceau,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.058732,True,hard_404
es,Jan Moretus,https://kulturarvsdata.se/LSH/agents/60367,https://es.wikipedia.org/wiki/Jan_Moretus,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.058527,True,hard_404
es,Louis Moréri,https://kulturarvsdata.se/LSH/agents/49978,https://es.wikipedia.org/wiki/Louis_Moréri,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.060745,True,hard_404
es,Wolfgang Capito,https://kulturarvsdata.se/LSH/agents/49670,https://es.wikipedia.org/wiki/Wolfgang_Capito,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.062006,True,hard_404
es,Giovanni Faustini,https://kulturarvsdata.se/LSH/agents/61858,https://es.wikipedia.org/wiki/Giovanni_Faustini,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.062127,True,hard_404
es,Jean Chardin (explorador),https://kulturarvsdata.se/LSH/agents/42218,https://es.wikipedia.org/wiki/Jean_Chardin_(explorador),kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.067422,True,hard_404
es,Martín Carrillo,https://kulturarvsdata.se/LSH/agents/45018,https://es.wikipedia.org/wiki/Martín_Carrillo,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.065277,True,hard_404
es,Jean Audran,https://kulturarvsdata.se/LSH/agents/58343,https://es.wikipedia.org/wiki/Jean_Audran,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.062038,True,hard_404
es,Frans Hogenberg,https://kulturarvsdata.se/LSH/agents/59582,https://es.wikipedia.org/wiki/Frans_Hogenberg,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.061023,True,hard_404
es,André du Ryer,https://kulturarvsdata.se/LSH/agents/53150,https://es.wikipedia.org/wiki/André_du_Ryer,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.061428,True,hard_404
es,Guillermo Durando,https://kulturarvsdata.se/LSH/agents/44617,https://es.wikipedia.org/wiki/Guillermo_Durando,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.067864,True,hard_404
es,Johannes Nauclerus,https://kulturarvsdata.se/LSH/agents/46069,https://es.wikipedia.org/wiki/Johannes_Nauclerus,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.063075,True,hard_404
es,Heinrich Bebel,https://kulturarvsdata.se/LSH/agents/51133,https://es.wikipedia.org/wiki/Heinrich_Bebel,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.064088,True,hard_404
es,Jacobo Balde,https://kulturarvsdata.se/LSH/agents/43235,https://es.wikipedia.org/wiki/Jacobo_Balde,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.059593,True,hard_404
es,Jeremías Drexelio,https://kulturarvsdata.se/LSH/agents/42207,https://es.wikipedia.org/wiki/Jeremías_Drexelio,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.054097,True,hard_404
es,Gérard Vossius,https://kulturarvsdata.se/LSH/agents/41894,https://es.wikipedia.org/wiki/Gérard_Vossius,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.060927,True,hard_404
es,Otto van Veen,https://kulturarvsdata.se/LSH/agents/63045,https://es.wikipedia.org/wiki/Otto_van_Veen,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.061772,True,hard_404
es,Nikolaus Hieronymus Gundling,https://kulturarvsdata.se/LSH/agents/43218,https://es.wikipedia.org/wiki/Nikolaus_Hieronymus_Gundling,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.058852,True,hard_404
es,Sophia Brahe,https://kulturarvsdata.se/LSH/agents/59624,https://es.wikipedia.org/wiki/Sophia_Brahe,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.058904,True,hard_404
es,Daniel Heinsius,https://kulturarvsdata.se/LSH/agents/41814,https://es.wikipedia.org/wiki/Daniel_Heinsius,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.059937,True,hard_404
es,Panormitanus,https://kulturarvsdata.se/LSH/agents/48442,https://es.wikipedia.org/wiki/Panormitanus,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.057967,True,hard_404
es,Alessandro Piccolomini,https://kulturarvsdata.se/LSH/agents/54225,https://es.wikipedia.org/wiki/Alessandro_Piccolomini,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.058516,True,hard_404
es,Anton Friedrich Büsching,https://kulturarvsdata.se/LSH/agents/49318,https://es.wikipedia.org/wiki/Anton_Friedrich_Büsching,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.05946,True,hard_404
es,Basilio Faber,https://kulturarvsdata.se/LSH/agents/44142,https://es.wikipedia.org/wiki/Basilio_Faber,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.062051,True,hard_404
es,Hortensia Mancini,https://kulturarvsdata.se/LSH/agents/62736,https://es.wikipedia.org/wiki/Hortensia_Mancini,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.063315,True,hard_404
es,Martin Zeiler,https://kulturarvsdata.se/LSH/agents/45426,https://es.wikipedia.org/wiki/Martin_Zeiler,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.063236,True,hard_404
es,Martín del Río (teólogo),https://kulturarvsdata.se/LSH/agents/47127,https://es.wikipedia.org/wiki/Martín_del_Río_(teólogo),kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.063179,True,hard_404
es,Arngrímur Jónsson,https://kulturarvsdata.se/LSH/agents/42083,https://es.wikipedia.org/wiki/Arngrímur_Jónsson,kulturarvsdata.se,es,español,kulturarvsdata.se,,2083,False,404.0,,0.06297,True,hard_404
es,Adriaen van der Werff,https://kulturarvsdata.se/LSH/agents/44172,https://es.wikipedia.org/wiki/Adriaen_van_der_Werff,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.060661,True,hard_404
es,Otto Walper,https://kulturarvsdata.se/LSH/agents/51872,https://es.wikipedia.org/wiki/Otto_Walper,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.059471,True,hard_404
es,Dionisio Godofredo,https://kulturarvsdata.se/LSH/agents/61792,https://es.wikipedia.org/wiki/Dionisio_Godofredo,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.059795,True,hard_404
es,Adriaan Vlacq,https://kulturarvsdata.se/LSH/agents/57299,https://es.wikipedia.org/wiki/Adriaan_Vlacq,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.059551,True,hard_404
es,Nicolaes Tulp,https://kulturarvsdata.se/LSH/agents/65036,https://es.wikipedia.org/wiki/Nicolaes_Tulp,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.060423,True,hard_404
es,Francisco Sobrino (lexicógrafo),https://kulturarvsdata.se/LSH/agents/50498,https://es.wikipedia.org/wiki/Francisco_Sobrino_(lexicógrafo),kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.061584,True,hard_404
es,Baldo degli Ubaldi,https://kulturarvsdata.se/LSH/agents/64454,https://es.wikipedia.org/wiki/Baldo_degli_Ubaldi,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.060588,True,hard_404
es,Adrien Baillet,https://kulturarvsdata.se/LSH/agents/47369,https://es.wikipedia.org/wiki/Adrien_Baillet,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.058779,True,hard_404
es,Adam Olearius,https://kulturarvsdata.se/LSH/agents/59876,https://es.wikipedia.org/wiki/Adam_Olearius,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.059094,True,hard_404
es,Jean Maximilien Lamarque,https://kulturarvsdata.se/LSH/agents/55205,https://es.wikipedia.org/wiki/Jean_Maximilien_Lamarque,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.05987,True,hard_404
es,Jano Cornario,https://kulturarvsdata.se/LSH/agents/54525,https://es.wikipedia.org/wiki/Jano_Cornario,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.061972,True,hard_404
es,Jacques Pernetti,https://kulturarvsdata.se/LSH/agents/64986,https://es.wikipedia.org/wiki/Jacques_Pernetti,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.061435,True,hard_404
es,Leonardo Donato,https://kulturarvsdata.se/LSH/agents/43641,https://es.wikipedia.org/wiki/Leonardo_Donato,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.061719,True,hard_404
es,Al-Razi,https://kulturarvsdata.se/LSH/agents/53883,https://es.wikipedia.org/wiki/Al-Razi,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.061078,True,hard_404
es,Jean-Louis Guez de Balzac,https://kulturarvsdata.se/LSH/agents/60710,https://es.wikipedia.org/wiki/Jean-Louis_Guez_de_Balzac,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.058601,True,hard_404
es,Juan de Noort,https://kulturarvsdata.se/LSH/agents/52820,https://es.wikipedia.org/wiki/Juan_de_Noort,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.058008,True,hard_404
es,Cornelis Galle II,https://kulturarvsdata.se/LSH/agents/42160,https://es.wikipedia.org/wiki/Cornelis_Galle_II,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.05864,True,hard_404
es,Thierry Ruinart,https://kulturarvsdata.se/LSH/agents/61973,https://es.wikipedia.org/wiki/Thierry_Ruinart,kulturarvsdata.se,es,español,kulturarvsdata.se,,1973,False,404.0,,0.058147,True,hard_404
es,Sebastián Fernández de Medrano,https://kulturarvsdata.se/LSH/agents/41290,https://es.wikipedia.org/wiki/Sebastián_Fernández_de_Medrano,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.06019,True,hard_404
es,Arvid August Afzelius,https://kulturarvsdata.se/LSH/agents/41704,https://es.wikipedia.org/wiki/Arvid_August_Afzelius,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.059049,True,hard_404
es,Christoph Bernhard von Galen,https://kulturarvsdata.se/LSH/agents/60412,https://es.wikipedia.org/wiki/Christoph_Bernhard_von_Galen,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.060948,True,hard_404
es,Jean Rousset,https://kulturarvsdata.se/LSH/agents/47699,https://es.wikipedia.org/wiki/Jean_Rousset,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.057144,True,hard_404
es,Teofilacto Simocates,https://kulturarvsdata.se/LSH/agents/48347,https://es.wikipedia.org/wiki/Teofilacto_Simocates,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.060003,True,hard_404
es,Marquard Freher,https://kulturarvsdata.se/LSH/agents/59541,https://es.wikipedia.org/wiki/Marquard_Freher,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.060155,True,hard_404
es,Jean-Antoine du Cerceau,https://kulturarvsdata.se/LSH/agents/44475,https://es.wikipedia.org/wiki/Jean-Antoine_du_Cerceau,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.060219,True,hard_404
es,Jean Dumont (editor),https://kulturarvsdata.se/LSH/agents/41686,https://es.wikipedia.org/wiki/Jean_Dumont_(editor),kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.06338,True,hard_404
es,Guy Tachard,https://kulturarvsdata.se/LSH/agents/64666,https://es.wikipedia.org/wiki/Guy_Tachard,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.062746,True,hard_404
es,Jacques Cassagne,https://kulturarvsdata.se/LSH/agents/59445,https://es.wikipedia.org/wiki/Jacques_Cassagne,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.061198,True,hard_404
es,Andreas Cellarius,https://kulturarvsdata.se/LSH/agents/64538,https://es.wikipedia.org/wiki/Andreas_Cellarius,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.066827,True,hard_404
es,Gregorio Leti,https://kulturarvsdata.se/LSH/agents/62753,https://es.wikipedia.org/wiki/Gregorio_Leti,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.062001,True,hard_404
es,Charles-Irénée Castel de Saint-Pierre,https://kulturarvsdata.se/LSH/agents/50955,https://es.wikipedia.org/wiki/Charles-Irénée_Castel_de_Saint-Pierre,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.061278,True,hard_404
es,Prosper Marchand,https://kulturarvsdata.se/LSH/agents/42736,https://es.wikipedia.org/wiki/Prosper_Marchand,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.063979,True,hard_404
es,Daniel de Priézac,https://kulturarvsdata.se/LSH/agents/53484,https://es.wikipedia.org/wiki/Daniel_de_Priézac,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.062248,True,hard_404
es,Louis de Sacy,https://kulturarvsdata.se/LSH/agents/60053,https://es.wikipedia.org/wiki/Louis_de_Sacy,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.065029,True,hard_404
es,Marc-Antoine Girard de Saint-Amant,https://kulturarvsdata.se/LSH/agents/50550,https://es.wikipedia.org/wiki/Marc-Antoine_Girard_de_Saint-Amant,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.059867,True,hard_404
es,Richard Baxter,https://kulturarvsdata.se/LSH/agents/41874,https://es.wikipedia.org/wiki/Richard_Baxter,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.060214,True,hard_404
es,Caspar Hedio,https://kulturarvsdata.se/LSH/agents/52767,https://es.wikipedia.org/wiki/Caspar_Hedio,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.060196,True,hard_404
es,Jean Ducamps,https://kulturarvsdata.se/LSH/agents/65312,https://es.wikipedia.org/wiki/Jean_Ducamps,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.059567,True,hard_404
es,Cornelis Decker,https://kulturarvsdata.se/LSH/agents/61220,https://es.wikipedia.org/wiki/Cornelis_Decker,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.059512,True,hard_404
es,Jean-Baptiste Santerre,https://kulturarvsdata.se/LSH/agents/61710,https://es.wikipedia.org/wiki/Jean-Baptiste_Santerre,kulturarvsdata.se,es,español,kulturarvsdata.se,,,False,404.0,,0.063856,True,hard_404
